0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:51 +0800] "GET /solr/tika/admin/luke?wt=json&show=index&numTerms=0&_=1473816471538 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:51 +0800] "GET /solr/tika/replication?command=details&wt=json&_=1473816471539 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:51 +0800] "GET /solr/tika/admin/file/?file=admin-extra.html&_=1473816471540 HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:51 +0800] "GET /solr/tika/admin/system?wt=json&_=1473816471540 HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:51 +0800] "GET /solr/tika/admin/ping?action=status&wt=json&_=1473816471541 HTTP/1.1" 503 228
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:53 +0800] "GET /solr/tpl/query.html?_=1473816473688 HTTP/1.1" 200 13481
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:54 +0800] "GET /solr/tika/select?q=*%3A*&wt=json&indent=true&_=1473816474790 HTTP/1.1" 200 2186013
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:28:18 +0800] "GET /solr/tika/select?q=*%3A*&start=10&rows=20&wt=json&indent=true&_=1473816498078 HTTP/1.1" 200 908082
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:28:30 +0800] "GET /solr/tika/select?q=*%3A*&start=10&rows=20&wt=json&indent=true HTTP/1.1" 200 908055
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:31:28 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2631
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:31:28 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:31:30 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:31:40 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:32:36 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:32:36 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:32:38 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:33:20 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:33:20 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:33:21 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:21 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2668
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:22 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:22 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:22 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:22 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:22 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:24 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:24 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:24 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:25 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:25 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:25 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:27 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:27 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:27 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:32 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:32 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:34:53 +0800] "GET /solr/tika/select?q=*%3A*&start=10&rows=20&wt=json&indent=true HTTP/1.1" 200 908055
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:09 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2711
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:09 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:09 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:10 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:10 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:10 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:13 +0800] "GET /solr/tika/select?q=*%3A*&start=10&rows=20&wt=json&indent=true HTTP/1.1" 200 908055
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:30 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:30 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:30 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:31 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:31 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:31 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:32 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:32 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:32 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:32 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:32 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:32 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:33 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:33 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:33 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:33 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:33 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:33 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:34 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:34 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:34 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:36:39 +0800] "GET /solr/tika/select?q=*%3A*&start=10&rows=20&wt=json&indent=true HTTP/1.1" 200 908055
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:37:53 +0800] "GET /solr/tika/select?q=*%3A*&start=20&rows=30&wt=json&indent=true HTTP/1.1" 200 125423
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:37:54 +0800] "GET /solr/tika/select?q=*%3A*&start=30&rows=40&wt=json&indent=true HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:37:58 +0800] "GET /solr/tika/select?q=*%3A*&start=20&rows=30&wt=json&indent=true HTTP/1.1" 200 125423
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:38:05 +0800] "GET /solr/tika/select?q=*%3A*&start=10&rows=20&wt=json&indent=true HTTP/1.1" 200 908055
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:38:28 +0800] "GET /solr/tika/select?q=*%3A*&start=20&rows=30&wt=json&indent=true HTTP/1.1" 200 125423
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:38:30 +0800] "GET /solr/tika/select?q=*%3A*&start=10&rows=20&wt=json&indent=true HTTP/1.1" 200 908055
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:39:18 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2741
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:39:18 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:39:18 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:39:22 +0800] "GET /solr/tika/select?q=*%3A*&start=10&rows=10&wt=json&indent=true HTTP/1.1" 200 782865
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:39:31 +0800] "GET /solr/tika/select?q=*%3A*&start=20&rows=10&wt=json&indent=true HTTP/1.1" 200 125423
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:39:35 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:40:11 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:40:11 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:40:14 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:40:36 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2742
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:40:36 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:40:36 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:19 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2726
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:19 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:19 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:21 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:21 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:21 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:29 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:29 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:43 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:43 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:53:43 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:55:47 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2752
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:55:47 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:55:54 +0800] "GET /solr/tika/select?q=*%3A*&wt=json&indent=true HTTP/1.1" 200 2185986
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:56:05 +0800] "GET /solr/tika/select?q=*%3A*&wt=json&indent=true HTTP/1.1" 200 2185986
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:56:29 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:56:29 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:56:31 +0800] "GET /solr/tika/select?q=*%3A*&wt=json&indent=true HTTP/1.1" 200 2185986
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:04 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2289
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:04 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:06 +0800] "GET /solr/tika/select?q=*%3A*&wt=json&indent=true HTTP/1.1" 200 2185987
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:08 +0800] "GET /solr/tika/select?q=*%3A*&wt=json&indent=true HTTP/1.1" 200 2185986
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:10 +0800] "GET /solr/tika/select?q=*%3A*&wt=json&indent=true HTTP/1.1" 200 2185988
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:46 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 2263
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:46 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:47 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186026
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:52 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:52 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:52 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:52 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:52 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:52 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:53 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:53 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:53 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:53 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:53 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:53 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:53 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:53 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:02:53 +0800] "GET /solr/tika/select?q=*%3A*&start=0&rows=10&wt=json&indent=true HTTP/1.1" 200 2186024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:03:58 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 1892
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:03:58 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:04:16 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 200 1764
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:04:16 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:04:17 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:04:17 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:04:17 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:04:17 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:04:17 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:04:17 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:05:11 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:05:11 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:05:12 +0800] "GET /Bootstrap/demo.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:10:05:12 +0800] "GET /Bootstrap/jquery.twbsPagination.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:04:25 +0800] "GET /SSM//getdoclist HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:04:31 +0800] "GET /SSM/getdoclist HTTP/1.1" 404 1022
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:05:20 +0800] "GET /SSM/ HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:06:08 +0800] "GET /SSM/ HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:06:24 +0800] "GET /SSM/getdoclist HTTP/1.1" 404 1022
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:09:35 +0800] "GET /SSM/getdoclist HTTP/1.1" 400 1105
127.0.0.1 - - [14/Sep/2016:11:09:56 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108307
127.0.0.1 - - [14/Sep/2016:11:09:57 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108328
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:09:57 +0800] "GET /SSM/getdoclist?current=1&rowCount=11 HTTP/1.1" 500 4320
127.0.0.1 - - [14/Sep/2016:11:11:17 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108307
127.0.0.1 - - [14/Sep/2016:11:11:17 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108328
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:11:17 +0800] "GET /SSM/getdoclist?current=1&rowCount=11 HTTP/1.1" 406 1110
127.0.0.1 - - [14/Sep/2016:11:11:32 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108310
127.0.0.1 - - [14/Sep/2016:11:11:32 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108325
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:11:32 +0800] "GET /SSM/getdoclist?current=1&rowCount=11 HTTP/1.1" 406 1110
127.0.0.1 - - [14/Sep/2016:11:12:08 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108307
127.0.0.1 - - [14/Sep/2016:11:12:08 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108325
127.0.0.1 - - [14/Sep/2016:11:15:56 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108306
127.0.0.1 - - [14/Sep/2016:11:15:56 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108324
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:15:56 +0800] "GET /SSM/getdoclist?current=1&rowCount=11 HTTP/1.1" 406 1110
127.0.0.1 - - [14/Sep/2016:11:16:14 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108310
127.0.0.1 - - [14/Sep/2016:11:16:14 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108324
127.0.0.1 - - [14/Sep/2016:11:16:52 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108310
127.0.0.1 - - [14/Sep/2016:11:16:52 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108324
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:16:58 +0800] "GET /SSM/getdoclist?current=1&rowCount=11 HTTP/1.1" 406 -
127.0.0.1 - - [14/Sep/2016:11:18:45 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108307
127.0.0.1 - - [14/Sep/2016:11:18:45 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108328
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:18:45 +0800] "GET /SSM/getdoclist?current=1&rowCount=11 HTTP/1.1" 200 27
127.0.0.1 - - [14/Sep/2016:11:21:22 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108307
127.0.0.1 - - [14/Sep/2016:11:21:22 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108328
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:21:22 +0800] "GET /SSM/getdoclist?current=1&rowCount=11 HTTP/1.1" 406 1110
127.0.0.1 - - [14/Sep/2016:11:21:44 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108307
127.0.0.1 - - [14/Sep/2016:11:21:44 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108325
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:21:44 +0800] "GET /SSM/getdoclist?current=1&rowCount=11 HTTP/1.1" 406 1110
127.0.0.1 - - [14/Sep/2016:11:21:45 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108310
127.0.0.1 - - [14/Sep/2016:11:21:45 +0800] "GET /solr/tika/select?start=0&rows=10&q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108325
0:0:0:0:0:0:0:1 - - [14/Sep/2016:11:21:45 +0800] "GET /SSM/getdoclist?current=1&rowCount=11 HTTP/1.1" 406 1110
127.0.0.1 - - [14/Sep/2016:11:21:46 +0800] "GET /solr/tika/select?q=*%3A*&wt=javabin&version=2 HTTP/1.1" 200 2108307
